2.950000E+03	7.056770E+04	9.139400E-01	3.287821E+02	9.797600E+00	2.689840E+02	1.855000E-05	1.695359E-05
3.000000E+03	7.012120E+04	9.092540E-01	3.285837E+02	9.797400E+00	2.686590E+02	1.862800E-05	1.693758E-05
3.050000E+03	6.967690E+04	9.045870E-01	3.283850E+02	9.797200E+00	2.683350E+02	1.870600E-05	1.692120E-05
3.100000E+03	6.923490E+04	8.999380E-01	3.281862E+02	9.797100E+00	2.680100E+02	1.878500E-05	1.690534E-05
3.150000E+03	6.879520E+04	8.953070E-01	3.279874E+02	9.796900E+00	2.676850E+02	1.886400E-05	1.688907E-05
3.200000E+03	6.835780E+04	8.906940E-01	3.277886E+02	9.796800E+00	2.673600E+02	1.894300E-05	1.687242E-05
3.250000E+03	6.792260E+04	8.861000E-01	3.275894E+02	9.796600E+00	2.670360E+02	1.902300E-05	1.685628E-05
3.300000E+03	6.748970E+04	8.815240E-01	3.273902E+02	9.796500E+00	2.667110E+02	1.910400E-05	1.684063E-05
3.350000E+03	6.705900E+04	8.769670E-01	3.271907E+02	9.796300E+00	2.663860E+02	1.918400E-05	1.682373E-05
3.400000E+03	6.663060E+04	8.724270E-01	3.269914E+02	9.796200E+00	2.660620E+02	1.926600E-05	1.680818E-05
3.450000E+03	6.620440E+04	8.679050E-01	3.267919E+02	9.796000E+00	2.657370E+02	1.934700E-05	1.679136E-05
3.500000E+03	6.578040E+04	8.634020E-01	3.265922E+02	9.795900E+00	2.654130E+02	1.942900E-05	1.677504E-05
3.550000E+03	6.535860E+04	8.589160E-01	3.263924E+02	9.795700E+00	2.650880E+02	1.951200E-05	1.675917E-05
3.600000E+03	6.493900E+04	8.544490E-01	3.261923E+02	9.795600E+00	2.647630E+02	1.959500E-05	1.674293E-05
3.650000E+03	6.452160E+04	8.499990E-01	3.259923E+02	9.795400E+00	2.644390E+02	1.967800E-05	1.672628E-05
3.700000E+03	6.410540E+04	8.455670E-01	3.257897E+02	9.795200E+00	2.641140E+02	1.976200E-05	1.671010E-05
3.750000E+03	6.369330E+04	8.411530E-01	3.255918E+02	9.795100E+00	2.637890E+02	1.984600E-05	1.669352E-05
3.800000E+03	6.328250E+04	8.367560E-01	3.253917E+02	9.794900E+00	2.634650E+02	1.993100E-05	1.667738E-05
3.850000E+03	6.287370E+04	8.323770E-01	3.251910E+02	9.794800E+00	2.631400E+02	2.001600E-05	1.666086E-05
3.900000E+03	6.246720E+04	8.280160E-01	3.249905E+02	9.794600E+00	2.628160E+02	2.010200E-05	1.664478E-05
